HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458473.46591,2018-12-20.9617872,bm,1.62,15.711,13.874,0.040,10.239,0.379,g
2458473.46713,2018-12-20.9630105,bm,1.58,15.784,13.916,0.039,9.859,0.354,g
2458473.88998,2018-12-21.3858364,bA,1.99,15.418,13.909,0.055,9.919,0.495,g
2458473.89127,2018-12-21.3871136,bA,2.02,15.581,13.820,0.043,10.764,0.426,g
2458473.89254,2018-12-21.3883888,bA,2.02,15.677,13.928,0.044,9.740,0.391,g
2458474.46486,2018-12-21.9606741,bm,2.09,15.457,14.068,0.061,8.570,0.480,g
2458474.46607,2018-12-21.9618811,bm,1.56,15.562,13.840,0.045,10.562,0.436,g
2458474.46728,2018-12-21.9630947,bm,1.64,15.500,13.946,0.053,9.580,0.459,g
2458481.11729,2018-12-28.6126807,bA,2.12,16.356,13.819,0.021,10.776,0.210,g
2458481.11857,2018-12-28.6139641,bA,2.08,16.146,13.817,0.026,10.795,0.255,g
2458481.11984,2018-12-28.6152276,bA,2.11,16.378,13.797,0.020,10.995,0.206,g
2458481.58494,2018-12-29.0803076,bm,1.60,16.406,13.878,0.021,10.200,0.200,g
2458481.58616,2018-12-29.0815240,bm,1.56,16.294,13.877,0.024,10.219,0.222,g
2458481.58736,2018-12-29.0827281,bm,1.58,16.316,13.901,0.024,9.990,0.217,g
2458482.48938,2018-12-29.9846918,bm,1.48,16.545,13.933,0.020,9.706,0.177,g
2458482.49059,2018-12-29.9859006,bm,1.50,16.452,13.842,0.020,10.556,0.193,g
2458482.49179,2018-12-29.9871060,bm,1.49,16.495,13.819,0.019,10.769,0.184,g
2458484.47889,2018-12-31.9740971,bm,1.49,16.540,13.851,0.018,10.457,0.177,g
2458484.48010,2018-12-31.9753055,bm,1.53,16.487,13.854,0.019,10.430,0.186,g
2458484.48132,2018-12-31.9765234,bm,1.46,16.525,13.847,0.019,10.501,0.180,g
2458486.66643,2019-01-03.1615197,bi,1.38,16.173,13.852,0.028,10.451,0.262,g
2458486.66765,2019-01-03.1627496,bi,1.38,16.402,13.936,0.024,9.674,0.205,g
2458486.66766,2019-01-03.1627506,bk,1.45,15.806,13.771,0.034,11.263,0.347,g
2458486.66887,2019-01-03.1639665,bi,1.44,16.290,13.873,0.024,10.250,0.224,g
2458486.66888,2019-01-03.1639662,bk,1.45,15.944,13.779,0.030,11.177,0.305,g
2458487.50913,2019-01-04.0041784,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2458487.51032,2019-01-04.0053826,bm,1.49,99.990,99.990,99.990,99.990,99.990,g
2458487.52999,2019-01-04.0250517,bm,1.50,16.502,13.773,0.018,11.245,0.184,g
2458487.53120,2019-01-04.0262526,bm,1.54,16.519,13.762,0.017,11.359,0.180,g
2458487.53242,2019-01-04.0274673,bm,1.54,16.582,13.822,0.017,10.744,0.171,g
2458487.66246,2019-01-04.1575085,bk,1.39,99.990,99.990,99.990,99.990,99.990,g
2458487.66247,2019-01-04.1575090,bi,1.42,16.312,13.793,0.021,11.034,0.218,g
2458487.66368,2019-01-04.1587300,bk,1.42,16.128,13.861,0.027,10.361,0.258,g
2458487.66368,2019-01-04.1587292,bi,1.43,16.351,13.815,0.021,10.815,0.211,g
2458487.66490,2019-01-04.1599479,bi,1.48,16.387,13.765,0.020,11.323,0.204,g
2458489.07313,2019-01-05.5681072,bA,2.12,16.389,13.641,0.028,12.702,0.327,g
2458489.07440,2019-01-05.5693707,bA,2.18,16.464,13.659,0.028,12.491,0.312,g
2458489.07566,2019-01-05.5706354,bA,2.15,16.360,13.659,0.029,12.484,0.335,g
2458490.07196,2019-01-06.5668961,bA,1.61,16.621,13.634,0.023,12.771,0.269,g
2458490.07322,2019-01-06.5681570,bA,1.65,16.346,13.733,0.033,11.666,0.355,g
2458490.07448,2019-01-06.5694112,bA,1.66,16.576,13.656,0.026,12.517,0.299,g
2458491.07589,2019-01-07.5707875,bA,1.68,16.585,13.620,0.026,12.949,0.313,g
2458491.07716,2019-01-07.5720547,bA,1.64,99.990,99.990,99.990,99.990,99.990,g
2458491.07842,2019-01-07.5733140,bA,1.62,99.990,99.990,99.990,99.990,99.990,g
2458491.75008,2019-01-08.2449402,bk,1.73,16.020,13.689,0.026,12.139,0.284,g
2458491.75008,2019-01-08.2449401,bi,1.37,16.440,13.757,0.018,11.415,0.194,g
2458491.75130,2019-01-08.2461532,bi,1.37,16.468,13.761,0.018,11.373,0.190,g
2458491.75250,2019-01-08.2473677,bk,1.60,16.020,13.750,0.027,11.477,0.284,g
2458491.75251,2019-01-08.2473678,bi,1.39,16.508,13.802,0.018,10.944,0.183,g
2458493.04850,2019-01-09.5433035,bA,1.71,16.775,13.693,0.013,12.099,0.147,g
2458493.04976,2019-01-09.5445690,bA,1.67,16.757,13.826,0.018,10.708,0.174,g
2458493.05103,2019-01-09.5458328,bA,1.67,16.690,13.742,0.014,11.575,0.155,g
2458495.64958,2019-01-12.1442887,bE,1.48,16.330,13.793,0.021,11.037,0.214,g
2458495.65085,2019-01-12.1455550,bE,1.49,16.458,13.815,0.019,10.818,0.192,g
2458495.65211,2019-01-12.1468178,bE,1.49,16.358,13.790,0.021,11.058,0.210,g
2458495.96650,2019-01-12.4611969,bA,1.66,16.782,13.841,0.015,10.565,0.144,g
2458495.96777,2019-01-12.4624711,bA,1.67,16.683,13.798,0.015,10.988,0.156,g
2458495.96904,2019-01-12.4637349,bA,1.70,16.894,13.820,0.013,10.765,0.130,g
2458496.65512,2019-01-13.1497972,bk,1.46,15.995,13.879,0.031,10.198,0.291,g
2458496.65513,2019-01-13.1497968,bi,1.39,16.352,13.824,0.021,10.732,0.211,g
2458496.65634,2019-01-13.1510164,bk,1.49,15.959,13.878,0.032,10.208,0.301,g
2458496.65634,2019-01-13.1510162,bi,1.43,16.370,13.861,0.022,10.361,0.207,g
2458496.65756,2019-01-13.1522320,bi,1.38,16.342,13.872,0.023,10.255,0.213,g
2458496.83699,2019-01-13.3316571,bk,1.52,16.040,13.862,0.030,10.351,0.280,g
2458496.83699,2019-01-13.3316569,bi,1.47,16.428,13.816,0.020,10.805,0.197,g
2458496.83821,2019-01-13.3328716,bi,1.48,16.490,13.864,0.019,10.337,0.187,g
2458496.83942,2019-01-13.3340885,bi,1.47,16.387,13.813,0.020,10.834,0.205,g
2458497.47727,2019-01-13.9719111,bm,1.45,16.619,13.914,0.018,9.874,0.165,g
2458497.47848,2019-01-13.9731233,bm,1.48,16.579,13.893,0.018,10.065,0.171,g
2458497.47968,2019-01-13.9743307,bm,1.47,16.611,13.891,0.018,10.086,0.166,g
2458497.97178,2019-01-14.4664092,bA,1.74,16.701,13.913,0.017,9.883,0.153,g
2458497.97304,2019-01-14.4676760,bA,1.72,16.650,13.848,0.017,10.486,0.160,g
2458497.97433,2019-01-14.4689582,bA,1.72,16.755,13.833,0.015,10.636,0.146,g
2458498.66217,2019-01-15.1567914,bk,1.52,15.921,13.960,0.036,9.458,0.312,g
2458498.66218,2019-01-15.1567908,bi,1.38,16.257,13.888,0.025,10.108,0.230,g
2458498.66340,2019-01-15.1580130,bk,1.48,15.795,13.947,0.040,9.581,0.350,g
2458498.66340,2019-01-15.1580136,bi,1.44,16.254,13.994,0.027,9.170,0.230,g
2458498.66462,2019-01-15.1592309,bk,1.52,16.023,13.954,0.033,9.511,0.284,g
2458498.66462,2019-01-15.1592314,bi,1.39,16.264,13.941,0.026,9.629,0.228,g
2458499.40356,2019-01-15.8981493,bm,1.55,16.252,13.887,0.025,10.115,0.231,g
2458499.40539,2019-01-15.8999697,bm,1.57,16.183,13.904,0.027,9.965,0.246,g
2458499.40675,2019-01-15.9013356,bm,1.62,16.195,13.944,0.028,9.598,0.243,g
2458499.89305,2019-01-16.3876218,bA,1.67,16.431,13.868,0.021,10.306,0.196,g
2458499.89433,2019-01-16.3889035,bA,1.71,16.485,13.929,0.021,9.737,0.186,g
2458500.74464,2019-01-17.2391894,bq,1.49,15.832,13.938,0.038,9.656,0.339,g
2458500.74585,2019-01-17.2404040,bq,1.61,15.785,13.924,0.040,9.781,0.354,g
2458500.74707,2019-01-17.2416187,bq,1.59,15.846,13.897,0.036,10.026,0.336,g
2458500.94823,2019-01-17.4427711,bq,1.51,15.927,13.932,0.035,9.716,0.312,g
2458501.38158,2019-01-17.8761070,bm,1.56,15.969,13.929,0.034,9.737,0.299,g
2458501.38279,2019-01-17.8773194,bm,1.58,15.972,13.944,0.034,9.605,0.298,g
2458501.38399,2019-01-17.8785248,bm,1.52,15.988,13.917,0.033,9.843,0.293,g
2458501.55103,2019-01-18.0455560,bm,1.51,16.533,13.927,0.020,9.754,0.179,g
2458501.55225,2019-01-18.0467740,bm,1.51,16.529,13.847,0.018,10.499,0.179,g
2458501.55346,2019-01-18.0479902,bm,1.53,16.612,13.859,0.017,10.388,0.166,g
2458501.82165,2019-01-18.3161804,bA,2.04,15.883,13.877,0.035,10.213,0.323,g
2458501.82293,2019-01-18.3174496,bA,2.05,15.708,13.954,0.044,9.516,0.379,g
2458501.82420,2019-01-18.3187219,bA,2.05,15.785,13.879,0.038,10.198,0.353,g
2458502.41879,2019-01-18.9132993,bm,1.63,15.742,13.886,0.040,10.132,0.368,g
2458502.42019,2019-01-18.9146983,bm,1.55,15.886,13.909,0.036,9.918,0.323,g
2458502.42184,2019-01-18.9163503,bm,1.62,15.755,13.919,0.040,9.833,0.363,g
2458503.76116,2019-01-20.2556346,bE,1.50,15.702,13.949,0.044,9.562,0.381,g
2458503.76243,2019-01-20.2569040,bE,1.54,15.704,14.007,0.046,9.056,0.381,g
2458508.00227,2019-01-24.4966774,bA,1.71,16.121,13.838,0.027,10.589,0.260,g
2458508.00355,2019-01-24.4979527,bA,1.64,16.232,13.849,0.025,10.482,0.236,g
2458508.00483,2019-01-24.4992299,bA,1.72,16.022,13.872,0.030,10.271,0.285,g
2458508.87717,2019-01-25.3715559,bq,1.53,15.585,13.950,0.049,9.551,0.427,g
2458508.87839,2019-01-25.3727740,bq,1.53,15.667,13.774,0.038,11.234,0.396,g
2458508.87960,2019-01-25.3739920,bq,1.47,15.744,13.874,0.039,10.251,0.368,g
2458511.04514,2019-01-27.5395001,bA,1.72,16.388,13.750,0.019,11.481,0.204,g
2458511.04641,2019-01-27.5407712,bA,1.73,16.405,13.815,0.020,10.819,0.201,g
2458511.04768,2019-01-27.5420346,bA,1.75,16.544,13.774,0.017,11.230,0.177,g
2458512.41506,2019-01-28.9094144,bm,1.60,16.495,13.750,0.017,11.475,0.185,g
2458512.41627,2019-01-28.9106291,bm,1.59,16.415,13.777,0.019,11.202,0.199,g
2458512.41748,2019-01-28.9118364,bm,1.54,16.445,13.746,0.018,11.531,0.194,g
2458513.70213,2019-01-30.1964790,bk,1.50,15.930,13.831,0.032,10.654,0.309,g
2458513.70214,2019-01-30.1964792,bi,1.57,16.382,13.747,0.019,11.511,0.206,g
2458513.70334,2019-01-30.1976945,bk,1.49,16.031,13.761,0.027,11.359,0.282,g
2458513.70335,2019-01-30.1976950,bi,1.58,16.268,13.735,0.021,11.642,0.228,g
2458513.70457,2019-01-30.1989146,bi,1.56,16.354,13.764,0.020,11.338,0.211,g
2458514.39474,2019-01-30.8890811,bm,1.47,16.171,13.775,0.024,11.228,0.251,g
2458514.39596,2019-01-30.8902967,bm,1.60,16.220,13.855,0.025,10.425,0.238,g
2458514.39717,2019-01-30.8915135,bm,1.51,16.198,13.738,0.024,11.613,0.248,g
2458514.59441,2019-01-31.0887543,bk,1.54,15.794,13.699,0.032,12.037,0.350,g
2458514.59441,2019-01-31.0887546,bi,1.43,16.199,13.722,0.022,11.782,0.242,g
2458514.59563,2019-01-31.0899726,bi,1.44,16.254,13.758,0.022,11.399,0.230,g
2458514.59685,2019-01-31.0911900,bi,1.43,16.115,13.733,0.024,11.666,0.262,g
2458515.90894,2019-02-01.4032728,bq,1.48,15.449,13.929,0.054,9.736,0.484,g
2458515.91015,2019-02-01.4044920,bq,1.48,15.483,13.836,0.048,10.613,0.470,g
2458515.91137,2019-02-01.4057076,bq,1.47,15.712,13.738,0.036,11.614,0.381,g
2458516.93249,2019-02-02.4268380,bq,1.46,16.418,13.742,0.019,11.567,0.200,g
2458516.93371,2019-02-02.4280562,bq,1.49,16.410,13.696,0.018,12.068,0.202,g
2458516.93494,2019-02-02.4292849,bq,1.49,16.091,13.666,0.024,12.402,0.281,g
2458517.42710,2019-02-02.9214401,bm,1.54,16.473,13.748,0.018,11.505,0.190,g
2458517.42832,2019-02-02.9226557,bm,1.51,16.479,13.754,0.018,11.435,0.190,g
2458517.42954,2019-02-02.9238809,bm,1.55,16.453,13.795,0.019,11.014,0.193,g
2458517.57753,2019-02-03.0718634,bi,1.40,16.261,13.758,0.022,11.393,0.229,g
2458517.57874,2019-02-03.0730826,bi,1.44,16.380,13.724,0.019,11.763,0.205,g
2458517.57995,2019-02-03.0742994,bk,1.43,15.831,13.706,0.031,11.961,0.339,g
2458517.57996,2019-02-03.0742995,bi,1.44,16.354,13.817,0.021,10.800,0.210,g
2458517.89911,2019-02-03.3934474,bq,1.53,15.860,13.740,0.031,11.595,0.332,g
2458517.90033,2019-02-03.3946689,bq,1.52,15.849,13.676,0.030,12.287,0.336,g
2458517.90155,2019-02-03.3958893,bq,1.50,15.901,13.754,0.030,11.437,0.319,g
2458518.42663,2019-02-03.9209706,bm,1.49,16.480,13.711,0.017,11.900,0.189,g
2458518.42783,2019-02-03.9221732,bm,1.51,16.468,13.742,0.018,11.573,0.192,g
2458518.42904,2019-02-03.9233809,bm,1.49,16.421,13.731,0.018,11.692,0.199,g
2458518.59225,2019-02-04.0865969,bk,1.55,16.017,13.745,0.027,11.533,0.285,g
2458518.59226,2019-02-04.0865972,bi,1.37,16.351,13.770,0.020,11.266,0.211,g
2458518.59347,2019-02-04.0878128,bi,1.38,16.418,13.810,0.020,10.868,0.198,g
2458518.59468,2019-02-04.0890275,bi,1.40,16.414,13.830,0.020,10.665,0.199,g
2458518.98719,2019-02-04.4815371,bA,1.76,16.794,13.729,0.013,11.704,0.143,g
2458518.98847,2019-02-04.4828143,bA,1.75,16.741,13.783,0.014,11.137,0.149,g
2458518.98973,2019-02-04.4840745,bA,1.71,16.611,13.754,0.016,11.441,0.167,g
2458520.64941,2019-02-06.1437682,bi,1.37,16.437,13.869,0.021,10.291,0.195,g
2458520.64941,2019-02-06.1437682,bk,1.66,16.082,13.843,0.028,10.544,0.269,g
2458520.65063,2019-02-06.1449850,bi,1.37,16.474,13.843,0.019,10.537,0.188,g
2458520.65185,2019-02-06.1462003,bi,1.36,16.416,13.825,0.020,10.717,0.198,g
2458520.82171,2019-02-06.3160655,bE,1.46,16.526,13.873,0.019,10.251,0.180,g
2458520.82297,2019-02-06.3173214,bE,1.51,16.461,13.830,0.019,10.666,0.192,g
2458520.82423,2019-02-06.3185822,bE,1.44,16.511,13.853,0.019,10.445,0.183,g
2458521.37347,2019-02-06.8678331,bm,1.57,16.460,13.836,0.020,10.607,0.192,g
2458521.37468,2019-02-06.8690451,bm,1.56,16.504,13.874,0.019,10.247,0.184,g
2458521.37594,2019-02-06.8703041,bm,1.54,16.512,13.892,0.020,10.071,0.183,g
2458521.89705,2019-02-07.3914185,bq,2.11,16.481,13.829,0.023,10.672,0.226,g
2458521.89826,2019-02-07.3926275,bq,2.07,16.440,13.791,0.021,11.055,0.217,g
2458521.89946,2019-02-07.3938322,bq,2.10,16.474,13.845,0.023,10.529,0.221,g
2458522.47076,2019-02-07.965125,bm,1.50,16.543,13.907,0.019,9.941,0.177,g
2458522.47196,2019-02-07.9663321,bm,1.51,16.514,13.893,0.020,10.063,0.182,g
2458522.47317,2019-02-07.9675401,bm,1.49,16.292,13.918,0.031,9.842,0.278,g
2458522.87270,2019-02-08.3670842,bq,1.53,16.195,13.836,0.025,10.613,0.245,g
2458522.87392,2019-02-08.3683012,bq,1.48,16.102,13.870,0.028,10.279,0.264,g
2458522.87512,2019-02-08.3695064,bq,1.50,16.065,13.860,0.029,10.376,0.275,g
2458523.56093,2019-02-09.0553113,bE,1.50,16.570,13.879,0.018,10.194,0.173,g
2458523.56220,2019-02-09.0565818,bE,1.47,16.472,13.880,0.020,10.188,0.189,g
2458523.56347,2019-02-09.0578483,bE,1.45,16.441,13.852,0.020,10.456,0.195,g
2458524.50948,2019-02-10.0038738,bm,1.47,16.517,13.879,0.019,10.193,0.181,g
2458524.51069,2019-02-10.0050826,bm,1.51,16.434,13.915,0.021,9.859,0.195,g
2458524.51189,2019-02-10.0062902,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2458525.69234,2019-02-11.1867666,bi,1.39,16.410,13.940,0.022,9.634,0.200,g
2458525.69357,2019-02-11.1879858,bi,1.43,16.391,13.894,0.022,10.056,0.203,g
2458525.69478,2019-02-11.1892004,bi,1.43,16.315,13.851,0.023,10.465,0.218,g
2458526.56476,2019-02-12.0591960,bk,1.45,15.883,13.962,0.037,9.443,0.323,g
2458526.56476,2019-02-12.0591960,bi,1.43,16.231,14.017,0.029,8.974,0.235,g
2458526.56599,2019-02-12.0604163,bi,1.42,16.132,13.904,0.028,9.963,0.257,g
2458526.56719,2019-02-12.0616322,bi,1.39,16.103,13.892,0.029,10.076,0.264,g
2458526.85983,2019-02-12.3542712,bq,1.48,16.499,13.801,0.018,10.955,0.185,g
2458526.86106,2019-02-12.3554896,bq,1.49,16.447,13.841,0.020,10.563,0.193,g
2458526.86227,2019-02-12.3567061,bq,1.47,16.509,13.861,0.019,10.362,0.183,g
2458527.65900,2019-02-13.1534442,bE,1.54,16.424,13.833,0.020,10.638,0.197,g
2458527.66027,2019-02-13.1547177,bE,1.57,16.378,13.829,0.021,10.681,0.206,g
2458527.66154,2019-02-13.1559899,bE,1.59,16.476,13.850,0.019,10.472,0.188,g
2458528.90530,2019-02-14.3997803,bq,1.74,99.990,99.990,99.990,99.990,99.990,g
2458529.60738,2019-02-15.1018778,bE,1.46,16.176,13.875,0.026,10.238,0.247,g
2458529.60866,2019-02-15.1031465,bE,1.46,16.173,13.827,0.025,10.690,0.248,g
2458529.60992,2019-02-15.1044116,bE,1.52,16.244,13.845,0.024,10.519,0.232,g
2458529.78236,2019-02-15.2768625,bi,1.58,16.390,13.808,0.020,10.878,0.205,g
2458529.78236,2019-02-15.2768625,bk,1.46,15.922,13.907,0.034,9.940,0.311,g
2458529.78359,2019-02-15.2780921,bi,1.57,16.259,13.823,0.023,10.733,0.231,g
2458529.78481,2019-02-15.2793104,bi,1.59,16.312,13.842,0.023,10.544,0.220,g
2458530.61808,2019-02-16.1125915,bE,1.45,16.149,13.798,0.025,10.986,0.254,g
2458530.61934,2019-02-16.1138592,bE,1.53,15.973,13.822,0.030,10.742,0.298,g
2458530.62060,2019-02-16.1151217,bE,1.44,16.028,13.842,0.029,10.543,0.283,g
2458534.83089,2019-02-20.3255284,bq,1.66,15.384,13.734,0.048,11.660,0.514,g
2458534.83211,2019-02-20.3267431,bq,1.72,15.577,13.717,0.040,11.828,0.432,g
2458534.83333,2019-02-20.3279612,bq,1.61,15.507,13.791,0.045,11.053,0.459,g
2458535.68399,2019-02-21.1786582,bE,1.53,15.803,13.769,0.034,11.274,0.348,g
2458535.68526,2019-02-21.1799207,bE,1.54,15.673,13.770,0.038,11.276,0.392,g
2458535.68653,2019-02-21.1811947,bE,1.52,15.746,13.789,0.036,11.071,0.367,g
2458536.71667,2019-02-22.2113670,bi,1.44,15.788,13.725,0.033,11.746,0.353,g
2458536.71789,2019-02-22.2125885,bi,1.50,15.745,13.818,0.037,10.782,0.367,g
2458536.71911,2019-02-22.2138076,bi,1.41,15.754,13.794,0.036,11.021,0.364,g
2458537.49940,2019-02-22.9941280,bm,1.56,15.774,13.784,0.035,11.128,0.358,g
2458537.50062,2019-02-22.9953446,bm,1.54,15.899,13.836,0.033,10.613,0.319,g
2458537.50181,2019-02-22.9965462,bm,1.61,15.723,13.818,0.038,10.786,0.375,g
2458537.73497,2019-02-23.2297043,bi,1.43,15.891,13.724,0.030,11.759,0.321,g
2458537.73619,2019-02-23.2309208,bk,1.47,15.457,13.658,0.042,12.501,0.478,g
2458537.73619,2019-02-23.2309214,bi,1.48,15.889,13.811,0.032,10.851,0.322,g
2458537.73741,2019-02-23.2321357,bi,1.46,15.827,13.737,0.032,11.612,0.341,g
2458538.49678,2019-02-23.9915381,bm,1.59,15.885,13.733,0.030,11.668,0.323,g
2458538.49799,2019-02-23.9927517,bm,1.53,15.946,13.735,0.029,11.643,0.306,g
2458538.49920,2019-02-23.9939652,bm,1.54,15.690,13.684,0.035,12.196,0.387,g
2458539.49490,2019-02-24.9896974,bm,1.51,16.110,13.814,0.026,10.822,0.263,g
2458539.49610,2019-02-24.9909030,bm,1.49,16.107,13.739,0.025,11.599,0.264,g
2458539.49731,2019-02-24.9921107,bm,1.51,16.066,13.733,0.026,11.659,0.273,g
2458540.48380,2019-02-25.9786373,bm,1.53,16.154,13.692,0.023,12.107,0.253,g
2458540.48532,2019-02-25.9801527,bm,1.57,16.251,13.724,0.021,11.764,0.232,g
2458540.48660,2019-02-25.9814384,bm,1.55,16.155,13.676,0.022,12.286,0.252,g
2458540.51653,2019-02-26.0113697,bi,1.52,15.835,13.771,0.033,11.255,0.338,g
2458540.51653,2019-02-26.0113693,bk,2.38,15.261,13.714,0.053,11.874,0.572,g
2458540.51774,2019-02-26.0125853,bi,1.52,15.922,13.747,0.030,11.514,0.312,g
2458540.51775,2019-02-26.0125859,bk,2.32,15.409,13.604,0.042,13.135,0.499,g
2458540.51897,2019-02-26.0138166,bi,1.51,16.076,13.740,0.025,11.593,0.271,g
2458541.50768,2019-02-27.0025612,bm,1.65,15.500,13.724,0.043,11.763,0.464,g
2458541.50889,2019-02-27.0037734,bm,1.65,15.777,13.682,0.032,12.219,0.358,g
2458541.51010,2019-02-27.0049787,bm,1.66,15.904,13.703,0.029,11.998,0.320,g
2458541.52374,2019-02-27.0186318,bE,2.14,16.377,13.671,0.018,12.348,0.208,g
2458541.52500,2019-02-27.0198945,bE,2.14,16.282,13.696,0.020,12.065,0.225,g
2458541.52627,2019-02-27.0211591,bE,2.10,16.385,13.709,0.019,11.927,0.205,g
2458542.30011,2019-02-27.7950215,bm,1.48,99.990,99.990,99.990,99.990,99.990,g
2458542.30131,2019-02-27.7962302,bm,1.53,16.452,13.669,0.017,12.371,0.194,g
2458542.30253,2019-02-27.7974468,bm,1.52,16.501,13.784,0.018,11.121,0.185,g
2458542.51509,2019-02-28.0100131,bE,1.60,15.956,13.759,0.029,11.381,0.303,g
2458542.51636,2019-02-28.0112875,bE,1.57,16.120,13.806,0.026,10.904,0.260,g
2458542.51764,2019-02-28.0125637,bE,1.54,16.179,13.789,0.024,11.082,0.247,g
2458543.48423,2019-02-28.9792026,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2458543.48545,2019-02-28.9804193,bm,1.55,99.990,99.990,99.990,99.990,99.990,g
2458543.48666,2019-02-28.9816361,bm,1.57,16.386,13.785,0.020,11.120,0.206,g
2458543.51036,2019-03-01.0053296,bE,1.67,15.531,13.793,0.044,11.037,0.446,g
2458543.51163,2019-03-01.0065987,bE,1.56,15.695,13.787,0.038,11.106,0.384,g
2458543.51290,2019-03-01.0078712,bE,1.59,15.873,13.853,0.034,10.450,0.326,g
2458544.47873,2019-03-01.9737420,bm,1.50,99.990,99.990,99.990,99.990,99.990,g
2458544.47993,2019-03-01.9749439,bm,1.49,99.990,99.990,99.990,99.990,99.990,g
2458544.48114,2019-03-01.9761552,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2458544.50941,2019-03-02.0044303,bE,1.72,15.493,13.868,0.049,10.302,0.462,g
2458544.51199,2019-03-02.0070070,bE,1.72,15.891,13.855,0.034,10.426,0.321,g
2458545.45564,2019-03-02.9507038,bm,1.49,99.990,99.990,99.990,99.990,99.990,g
2458545.45686,2019-03-02.9519254,bm,1.48,16.475,13.868,0.020,10.299,0.188,g
2458545.45808,2019-03-02.9531480,bm,1.45,99.990,99.990,99.990,99.990,99.990,g
2458545.51229,2019-03-03.0073556,bi,1.40,15.869,13.927,0.037,9.749,0.327,g
2458545.51229,2019-03-03.0073560,bk,2.10,15.344,13.842,0.055,10.552,0.530,g
2458545.51350,2019-03-03.0085665,bi,1.43,16.073,13.816,0.027,10.804,0.272,g
2458545.51472,2019-03-03.0097826,bi,1.44,16.085,13.837,0.028,10.599,0.269,g
2458546.41852,2019-03-03.9136347,bm,1.53,99.990,99.990,99.990,99.990,99.990,g
2458546.41983,2019-03-03.9149460,bm,1.48,16.545,13.881,0.019,10.173,0.177,g
2458546.42106,2019-03-03.9161702,bm,1.51,16.468,13.910,0.021,9.903,0.192,g
2458546.51515,2019-03-04.0102672,bi,1.43,16.220,13.968,0.028,9.394,0.237,g
2458546.51638,2019-03-04.0114931,bk,1.51,15.922,13.889,0.034,10.103,0.311,g
2458546.51638,2019-03-04.0114928,bi,1.39,16.148,13.886,0.027,10.128,0.253,g
2458546.51761,2019-03-04.0127199,bi,1.41,16.280,13.896,0.024,10.036,0.225,g
2458547.51049,2019-03-05.0056557,bk,2.13,15.427,13.882,0.053,10.172,0.491,g
2458547.51049,2019-03-05.0056557,bi,1.45,15.797,13.928,0.039,9.744,0.349,g
2458547.51172,2019-03-05.0068813,bi,1.44,15.982,13.871,0.031,10.267,0.295,g
2458547.51293,2019-03-05.0080962,bi,1.45,16.168,13.939,0.028,9.652,0.249,g
2458548.32612,2019-03-05.8213303,bm,1.51,16.590,13.898,0.018,10.015,0.169,g
2458548.32734,2019-03-05.8225451,bm,1.49,16.560,13.941,0.020,9.633,0.175,g
2458548.32855,2019-03-05.8237597,bm,1.52,16.560,13.904,0.019,9.965,0.175,g
2458548.51706,2019-03-06.0122814,bk,2.18,16.161,13.862,0.026,10.357,0.250,g
2458548.51706,2019-03-06.0122820,bi,1.47,16.510,13.875,0.019,10.232,0.182,g
2458548.51829,2019-03-06.0135098,bi,1.46,16.382,13.915,0.023,9.864,0.204,g
2458548.51952,2019-03-06.0147398,bi,1.50,16.350,13.945,0.024,9.591,0.210,g
2458549.33830,2019-03-06.8335575,bm,1.50,16.538,13.862,0.019,10.354,0.178,g
2458549.33952,2019-03-06.8347850,bm,1.51,16.550,13.865,0.018,10.327,0.176,g
2458549.34077,2019-03-06.8360231,bm,1.54,16.597,13.908,0.018,9.930,0.169,g
2458549.50496,2019-03-07.0002398,bk,1.75,14.872,14.031,0.101,8.866,0.818,g
2458549.50497,2019-03-07.0002396,bi,2.01,15.480,13.936,0.053,9.672,0.468,g
2458549.50618,2019-03-07.0014519,bi,1.83,15.600,14.005,0.051,9.081,0.419,g
2458549.50740,2019-03-07.0026760,bk,1.73,15.267,13.966,0.066,9.410,0.569,g
2458549.50741,2019-03-07.0026759,bi,1.69,15.707,13.888,0.041,10.105,0.380,g
2458551.50316,2019-03-08.9985445,bk,1.70,15.106,13.845,0.069,10.515,0.660,g
2458551.50316,2019-03-08.9985446,bi,1.50,15.571,13.915,0.048,9.864,0.430,g
2458551.50438,2019-03-08.9997614,bi,1.42,15.699,13.871,0.041,10.266,0.383,g
2458551.50560,2019-03-09.0009887,bi,1.43,15.648,13.908,0.044,9.927,0.401,g
2458553.50504,2019-03-11.0005506,bi,1.48,15.952,13.844,0.031,10.529,0.304,g
2458553.50627,2019-03-11.0017724,bi,1.44,15.984,13.841,0.030,10.563,0.294,g
2458553.50749,2019-03-11.0029903,bi,1.44,16.145,13.897,0.028,10.030,0.254,g
2458553.50749,2019-03-11.0029894,bk,1.44,15.641,13.896,0.044,10.040,0.403,g
2458554.26189,2019-03-11.7574402,bm,1.71,99.990,99.990,99.990,99.990,99.990,g
